arm,seed,split_id,candidate_id,reason,validation_score,locked_score_if_computed,why_not_selected
Unconstrained Portfolio Harness Search,8,5,Unconstrained Portfolio Harness Search-8-17,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,4,Unconstrained Portfolio Harness Search-1-99,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-9,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,2,3,Unconstrained Portfolio Harness Search-2-27,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,1,Unconstrained Portfolio Harness Search-5-85,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,4,Unconstrained Portfolio Harness Search-6-84,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,4,Unconstrained Portfolio Harness Search-6-93,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,6,Unconstrained Portfolio Harness Search-7-68,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,6,Unconstrained Portfolio Harness Search-7-73,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,1,Unconstrained Portfolio Harness Search-6-81,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,3,Unconstrained Portfolio Harness Search-7-65,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,3,Unconstrained Portfolio Harness Search-7-64,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,1,Unconstrained Portfolio Harness Search-6-84,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-75,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-76,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,1,Unconstrained Portfolio Harness Search-6-62,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-78,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-80,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,6,Unconstrained Portfolio Harness Search-7-65,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,6,Unconstrained Portfolio Harness Search-7-64,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,5,Unconstrained Portfolio Harness Search-8-87,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-83,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,1,Unconstrained Portfolio Harness Search-6-76,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,1,Unconstrained Portfolio Harness Search-5-70,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-66,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,6,Unconstrained Portfolio Harness Search-7-75,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-64,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,1,Unconstrained Portfolio Harness Search-5-71,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,1,Unconstrained Portfolio Harness Search-5-72,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,3,Unconstrained Portfolio Harness Search-7-68,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-55,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-53,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,6,Unconstrained Portfolio Harness Search-7-2,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,5,Unconstrained Portfolio Harness Search-8-62,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,3,Unconstrained Portfolio Harness Search-7-73,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,3,1,Unconstrained Portfolio Harness Search-3-50,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,3,Unconstrained Portfolio Harness Search-7-75,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,1,Unconstrained Portfolio Harness Search-5-79,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,2,Unconstrained Portfolio Harness Search-6-22,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,4,Unconstrained Portfolio Harness Search-7-14,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,6,Unconstrained Portfolio Harness Search-5-31,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,4,Unconstrained Portfolio Harness Search-7-15,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-79,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-29,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-4,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-5,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-25,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-25,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,4,Unconstrained Portfolio Harness Search-7-89,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-9,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,2,Unconstrained Portfolio Harness Search-8-62,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-10,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,2,2,Unconstrained Portfolio Harness Search-2-69,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-12,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-22,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-12,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-7,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,2,Unconstrained Portfolio Harness Search-6-84,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-30,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-3,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,5,Unconstrained Portfolio Harness Search-7-56,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,2,Unconstrained Portfolio Harness Search-6-93,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,1,Unconstrained Portfolio Harness Search-1-96,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-71,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-70,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,1,Unconstrained Portfolio Harness Search-1-99,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,5,Unconstrained Portfolio Harness Search-7-2,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,3,Unconstrained Portfolio Harness Search-6-48,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-59,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,3,Unconstrained Portfolio Harness Search-6-54,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,6,Unconstrained Portfolio Harness Search-5-85,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,2,Unconstrained Portfolio Harness Search-8-43,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-42,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,3,Unconstrained Portfolio Harness Search-1-78,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,2,2,Unconstrained Portfolio Harness Search-2-78,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-31,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,2,Unconstrained Portfolio Harness Search-6-81,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,3,Unconstrained Portfolio Harness Search-1-73,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-17,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,0,Unconstrained Portfolio Harness Search-1-87,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,2,6,Unconstrained Portfolio Harness Search-2-24,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-2,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,2,6,Unconstrained Portfolio Harness Search-2-27,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-33,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,0,Unconstrained Portfolio Harness Search-1-89,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,2,Unconstrained Portfolio Harness Search-8-97,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,0,Unconstrained Portfolio Harness Search-1-86,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-3,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,4,Unconstrained Portfolio Harness Search-7-73,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,4,Unconstrained Portfolio Harness Search-5-72,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,4,Unconstrained Portfolio Harness Search-5-71,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-35,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,4,Unconstrained Portfolio Harness Search-5-70,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,3,Unconstrained Portfolio Harness Search-1-68,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,2,6,Unconstrained Portfolio Harness Search-2-23,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,2,Unconstrained Portfolio Harness Search-6-76,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-16,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-22,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-14,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,4,Unconstrained Portfolio Harness Search-5-85,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-12,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,1,Unconstrained Portfolio Harness Search-8-11,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,3,Unconstrained Portfolio Harness Search-6-62,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,2,6,Unconstrained Portfolio Harness Search-2-11,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,2,Unconstrained Portfolio Harness Search-8-87,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,3,Unconstrained Portfolio Harness Search-1-70,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,6,0,Unconstrained Portfolio Harness Search-6-24,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,4,Unconstrained Portfolio Harness Search-5-79,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,0,Unconstrained Portfolio Harness Search-1-99,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,2,6,Unconstrained Portfolio Harness Search-2-18,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,7,4,Unconstrained Portfolio Harness Search-7-75,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,1,0,Unconstrained Portfolio Harness Search-1-96,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,5,5,Unconstrained Portfolio Harness Search-5-72,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
Unconstrained Portfolio Harness Search,8,2,Unconstrained Portfolio Harness Search-8-30,POLICY_SPECIFICATION_CHANGED;FUTURE_RETURN_LEAKAGE;CLEAN_PANEL_W_STAR_CHANGED,6.0,,FAILED_HARD_GATE
